surname,nationality,split
Ardovini,Italian,train
Gimondi,Italian,train
Idoni,Italian,train
Nicotera,Italian,train
Bianchi,Italian,train
Vacca,Italian,train
Carrara,Italian,train
Oberto,Italian,train
Bertolini,Italian,train
Ricchetti,Italian,train
Bagnoli,Italian,train
Fiscella,Italian,train
Carlevaro,Italian,train
Sciacca,Italian,train
Boveri,Italian,train
Carideo,Italian,train
Naldi,Italian,train
Neroni,Italian,train
laurentis,Italian,train
Bruno,Italian,train
De,Italian,train
Monte,Italian,train
Valenti,Italian,train
Bartolomei,Italian,train
Marino,Italian,train
Martinelli,Italian,train
Maestri,Italian,train
Ughi,Italian,train
Accosi,Italian,train
Altoviti,Italian,train
Leoni,Italian,train
Rocca,Italian,train
Messana,Italian,train
Corvi,Italian,train
Costanzo,Italian,train
Tivoli,Italian,train
Sarti,Italian,val
Somma,Italian,val
Anselmetti,Italian,val
Rovigatti,Italian,val
Lombardi,Italian,val
Falco,Italian,val
Alemagna,Italian,val
Rossini,Italian,val
Altamura,Italian,val
Amadei,Italian,val
Bandoni,Italian,val
Serafini,Italian,val
Rotolo,Italian,val
Prosdocimi,Italian,val
Sultana,Italian,val
Rossi,Italian,val
Baglio,Italian,val
Tedesco,Italian,val
Nardo,Italian,val
Crocetti,Italian,val
Cremonesi,Italian,val
Nardi,Italian,val
Adelardi,Italian,val
Abbascia,Italian,val
Garfagnini,Italian,val
Acciai,Italian,val
Nieddu,Italian,val
De,Italian,val
Colombo,Italian,val
Scavo,Italian,val
Nascimbene,Italian,val
Nervetti,Italian,val
Gatti,Italian,val
Albano,Italian,val
Fortunato,Italian,val
Abelló,Italian,val
Abbate,Italian,val
Ambrogi,Italian,val
Sciarra,Italian,val
Marmo,Italian,val
Campana,Italian,val
Gaspari,Italian,val
Cremaschi,Italian,val
Cipriani,Italian,val
Carboni,Italian,val
Arnoni,Italian,val
Magro,Italian,val
Motta,Italian,val
Albrici,Italian,val
Uberti,Italian,val
Amerighi,Italian,val
Turchi,Italian,val
Murgia,Italian,val
Oberti,Italian,val
Viola,Italian,val
Alessandri,Italian,val
Trucco,Italian,val
Pittaluga,Italian,val
Ongaro,Italian,val
Orsini,Italian,val
Roncalli,Italian,val
Fattore,Italian,val
Benvenuti,Italian,val
Alfero,Italian,val
Abbatelli,Italian,val
De,Italian,val
Baggi,Italian,val
Bovér,Italian,val
Nanni,Italian,val
Romano,Italian,val
D'angelo,Italian,val
Luzzatto,Italian,val
Nizzola,Italian,val
Notaro,Italian,val
Ferrero,Italian,val
Fava,Italian,val
Di,Italian,val
Evangelista,Italian,val
Fini,Italian,val
Cisternino,Italian,val
Antonini,Italian,val
Agosti,Italian,val
Antonelli,Italian,val
Sarto,Italian,val
Moretti,Italian,val
Dinapoli,Italian,val
Negri,Italian,val
Piazza,Italian,val
Traversa,Italian,val
Leggièri,Italian,val
Bonomo,Italian,test
Genovese,Italian,test
Belluomi,Italian,test
Nelli,Italian,test
Napoleoni,Italian,test
Capello,Italian,test
Capitani,Italian,test
Ventimiglia,Italian,test
Armati,Italian,test
Aucciello,Italian,test
Palladino,Italian,test
Agnusdei,Italian,test
Muggia,Italian,test
Ré,Italian,test
Vestri,Italian,test
Scutese,Italian,test
Antonino,Italian,test
Lagomarsìno,Italian,test
Benetton,Italian,test
Nicolai,Italian,test
Riva,Italian,test
Accursio,Italian,test
Bazzoli,Italian,test
Nave,Italian,test
Drago,Italian,test
Russo,Italian,test
Lupo,Italian,test
Brambani,Italian,test
Ravenna,Italian,test
Santini,Italian,test
Morandi,Italian,test
Amatore,Italian,test
Rana,Italian,test
Zino,Italian,test
Alduino,Italian,test
Piovene,Italian,test
Mondo,Italian,test
stefano,Italian,test
Abatescianni,Italian,test
Agrioli,Italian,test
Montanari,Italian,test
Cucinotta,Italian,test
Zambrano,Italian,test
Franzese,Italian,test
Marchesi,Italian,test
Balboni,Italian,test
Salvail,Italian,test
Arrighetti,Italian,test
Piccoli,Italian,test
Amadori,Italian,test
Lando,Italian,test
Tosi,Italian,test
Bellincioni,Italian,test
Albanesi,Italian,test
Veronesi,Italian,test
Pesaro,Italian,test
Uccello,Italian,test
Leccese,Italian,test
Nana,Italian,test
Adamoli,Italian,test
Pellegrino,Italian,test
Bellandini,Italian,test
Cracchiolo,Italian,test
Zappa,Italian,test
Necchi,Italian,test
Ganza,Italian,test
Rustici,Italian,test
Salvaggi,Italian,test
Ragno,Italian,test
Fabbri,Italian,test
Laguardia,Italian,test
Lagorio,Italian,test
Scarpa,Italian,test
Arbore,Italian,test
Quattrocchi,Italian,test
Speziale,Italian,test
Bandini,Italian,test
Micheli,Italian,test
Alderisi,Italian,test
Salucci,Italian,test
Accorso,Italian,test
Di,Italian,test
Salomon,Italian,test
Padovano,Italian,test
Merlo,Italian,test
Cola,Italian,test
Guerriero,Italian,test
Turati,Italian,test
Altimari,Italian,test
Alesio,Italian,test
Sone,Japanese,train
Ina,Japanese,train
Yokokawa,Japanese,train
Hyata,Japanese,train
Yoemon,Japanese,train
Tojo,Japanese,train
Ino,Japanese,train
Hamacho,Japanese,train
Tsunoda,Japanese,train
Kanada,Japanese,train
Iitaka,Japanese,train
Kudo,Japanese,train
Kozu,Japanese,train
Yanagi,Japanese,train
Yasutake,Japanese,train
Takasu,Japanese,train
Kitagawa,Japanese,train
Takudo,Japanese,train
Shirane,Japanese,train
Shimon,Japanese,train
Sugimura,Japanese,train
Karube,Japanese,train
Jimbo,Japanese,train
Shirahata,Japanese,train
Nakahara,Japanese,train
Kanegawa,Japanese,train
Sugihara,Japanese,train
Sakata,Japanese,train
Oyama,Japanese,train
Kinugasa,Japanese,train
Sanda,Japanese,train
Asai,Japanese,train
Masudu,Japanese,train
Sakurai,Japanese,train
Shibanuma,Japanese,train
Hishikawa,Japanese,train
Ikina,Japanese,train
Nishimoto,Japanese,train
Saromi,Japanese,train
Miyoshi,Japanese,train
Obata,Japanese,train
Takeda,Japanese,train
Fuschida,Japanese,train
Nosaka,Japanese,train
Yoshihara,Japanese,train
Imai,Japanese,train
Sakamoto,Japanese,train
Kenkyusha,Japanese,train
Muraoka,Japanese,train
Kano,Japanese,train
Fuwa,Japanese,train
Monomonoi,Japanese,train
Akita,Japanese,train
Kotara,Japanese,train
Gensai,Japanese,train
Nawabe,Japanese,train
Kajitani,Japanese,train
Amaya,Japanese,train
Usami,Japanese,train
Marugo,Japanese,train
Ayugai,Japanese,train
Miura,Japanese,train
Segawa,Japanese,train
Iwakura,Japanese,train
Makuda,Japanese,train
Akamatsu,Japanese,train
Shima,Japanese,train
Kitoaji,Japanese,train
Yoshifumi,Japanese,train
Okawa,Japanese,train
Maeda,Japanese,train
Shimanouchi,Japanese,train
Hotta,Japanese,train
Nonomura,Japanese,train
Kasamatsu,Japanese,train
Nakanishi,Japanese,train
Onoda,Japanese,train
Kada,Japanese,train
Yoshizawa,Japanese,train
Tsukawaki,Japanese,train
Matsumara,Japanese,train
Fuse,Japanese,train
Oshima,Japanese,train
Kumasaka,Japanese,train
Satake,Japanese,train
Yamamura,Japanese,train
Marubeni,Japanese,train
Kitano,Japanese,train
Ozawa,Japanese,train
Hiyama,Japanese,train
Sato,Japanese,train
Tomika,Japanese,train
Nishio,Japanese,train
Sassa,Japanese,train
Inihara,Japanese,train
Ienari,Japanese,train
Inouye,Japanese,train
Ugaki,Japanese,train
Sugai,Japanese,train
Seo,Japanese,train
Hoshino,Japanese,train
Akimoto,Japanese,train
Omori,Japanese,train
Asano,Japanese,train
Anzai,Japanese,train
Koruba,Japanese,train
Hirano,Japanese,train
Iijima,Japanese,train
Murkami,Japanese,train
Ichiro,Japanese,train
Uchiyama,Japanese,train
Asuhara,Japanese,train
Morishita,Japanese,train
Bunya,Japanese,train
Iwahara,Japanese,train
Etsuko,Japanese,train
Ichisada,Japanese,train
Okamoto,Japanese,train
Minamoto,Japanese,train
Choshi,Japanese,train
Shioya,Japanese,train
Sakagami,Japanese,train
Toyama,Japanese,train
Fujiwara,Japanese,train
Tanuma,Japanese,train
Katsu,Japanese,train
Takahashi,Japanese,train
Matsushita,Japanese,train
Kinashita,Japanese,train
Koshin,Japanese,train
Odaka,Japanese,train
Suenami,Japanese,train
Irie,Japanese,train
Fukuoka,Japanese,train
Kamisaka,Japanese,train
Okuma,Japanese,train
Akaike,Japanese,train
Kubo,Japanese,train
Mitsuharu,Japanese,train
Satoh,Japanese,train
Morinaga,Japanese,train
Yasuhiro,Japanese,train
Yoshikawa,Japanese,train
Yoshida,Japanese,train
Iesada,Japanese,train
Koguchi,Japanese,train
Iriye,Japanese,train
Mazaki,Japanese,train
Nakasawa,Japanese,train
Mihashi,Japanese,train
Hiratasuka,Japanese,train
Ashida,Japanese,train
Isobe,Japanese,train
Ogyu,Japanese,train
Takimoto,Japanese,train
Sasakawa,Japanese,train
Eto,Japanese,train
Takaki,Japanese,train
Wakai,Japanese,train
Minami,Japanese,train
Imagawa,Japanese,train
Okubo,Japanese,train
Motoori,Japanese,train
Kudara,Japanese,train
Sen,Japanese,train
Muraguchi,Japanese,train
Okada,Japanese,train
Kajahara,Japanese,train
Ogura,Japanese,train
Enomoto,Japanese,train
Ninomiya,Japanese,train
Hirayama,Japanese,train
Kawachi,Japanese,train
Higuchi,Japanese,train
Otaka,Japanese,train
Nakanoi,Japanese,train
Ariwara,Japanese,train
Higashikuni,Japanese,train
Inaba,Japanese,train
Isayama,Japanese,train
Kikkawa,Japanese,train
Horiuchi,Japanese,train
Arakawa,Japanese,train
Yonai,Japanese,train
Koiso,Japanese,train
Tsuji,Japanese,train
Dazai,Japanese,train
Taka,Japanese,train
Hirota,Japanese,train
Yamakawa,Japanese,train
Miyagi,Japanese,train
Imada,Japanese,train
Kihara,Japanese,train
Ochiai,Japanese,train
Arai,Japanese,train
Shiokawa,Japanese,train
Fujishima,Japanese,train
Hatayama,Japanese,train
Izumi,Japanese,train
Kuwabara,Japanese,train
Ashikaga,Japanese,train
Raikatuji,Japanese,train
Takashita,Japanese,train
Takarabe,Japanese,train
Nagasawa,Japanese,train
Kurosawa,Japanese,train
Tsumemasa,Japanese,train
Tankoshitsu,Japanese,train
Ekiguchi,Japanese,train
Takenouchi,Japanese,train
Shobo,Japanese,train
Mayuzumi,Japanese,train
Hiroyuki,Japanese,train
Hohki,Japanese,train
Ando,Japanese,train
Okuda,Japanese,train
Terada,Japanese,train
Kono,Japanese,train
Kodama,Japanese,train
Yamhata,Japanese,train
Uemura,Japanese,train
Sakoda,Japanese,train
Endo,Japanese,train
Suzuki,Japanese,train
Tsurimi,Japanese,train
Shimizu,Japanese,train
Mushanaokoji,Japanese,train
Kamon,Japanese,train
Kondo,Japanese,train
Terakado,Japanese,train
Noro,Japanese,train
Minobe,Japanese,train
Matsuya,Japanese,train
Sakuraba,Japanese,train
Muro,Japanese,train
Kotoku,Japanese,train
Sanjo,Japanese,train
Terauchi,Japanese,train
Shibata,Japanese,train
Komatsuzaki,Japanese,train
Togo,Japanese,train
Tommii,Japanese,train
Tabuchi,Japanese,train
Temko,Japanese,train
Hitomi,Japanese,train
Chikamatsu,Japanese,train
Takasugi,Japanese,train
Mizuno,Japanese,train
Yamada,Japanese,train
Kase,Japanese,train
Makino,Japanese,train
Higoshi,Japanese,train
Kate,Japanese,train
Shiraishi,Japanese,train
Yamana,Japanese,train
Endoso,Japanese,train
Matsuo,Japanese,train
Ayabito,Japanese,train
Kogara,Japanese,train
Hanari,Japanese,train
Ibuka,Japanese,train
Kawashima,Japanese,train
Katayama,Japanese,train
Torisei,Japanese,train
Inukai,Japanese,train
Okazawaya,Japanese,train
Kashiwagi,Japanese,train
Maruyama,Japanese,train
Royama,Japanese,train
Miyazaki,Japanese,train
Hanabusa,Japanese,train
Arihyoshi,Japanese,train
Kita,Japanese,train
Yamaha,Japanese,train
Haruguchi,Japanese,train
Kurkawa,Japanese,train
Fukuzawa,Japanese,train
Kitao,Japanese,train
Kawasawa,Japanese,train
Masanobu,Japanese,train
Namiki,Japanese,train
Taniguchi,Japanese,train
Moriguchi,Japanese,train
Hattori,Japanese,train
Uno,Japanese,train
Aida,Japanese,train
Yamanaka,Japanese,train
Sonoda,Japanese,train
Niijima,Japanese,train
Kajiwara,Japanese,train
Kakinomoto,Japanese,train
Otake,Japanese,train
Itami,Japanese,train
Honami,Japanese,train
Yunokawa,Japanese,train
Hosokawa,Japanese,train
Shiba,Japanese,train
Fukushima,Japanese,train
Moto,Japanese,train
Watabe,Japanese,train
Ishibashi,Japanese,train
Murase,Japanese,train
Fujimoto,Japanese,train
Matsuoka,Japanese,train
Minabuchi,Japanese,train
Kato,Japanese,train
Maita,Japanese,train
Kubota,Japanese,train
Okimasa,Japanese,train
Nagase,Japanese,train
Siagyo,Japanese,train
Okabe,Japanese,train
Marusa,Japanese,train
Tokudome,Japanese,train
Horigoshi,Japanese,train
Tagawa,Japanese,train
Kikuchi,Japanese,train
Kakutama,Japanese,train
Saigo,Japanese,train
Sohda,Japanese,train
Takara,Japanese,train
Furusawa,Japanese,train
Shunji,Japanese,train
Fukuda,Japanese,train
Okanaya,Japanese,train
Akera,Japanese,train
Kobayashi,Japanese,train
Ko,Japanese,train
Saeki,Japanese,train
Kaima,Japanese,train
Otsu,Japanese,train
Masaoka,Japanese,train
Shoda,Japanese,train
Nakane,Japanese,train
Sakiyurai,Japanese,train
Takayama,Japanese,train
Nozaki,Japanese,train
Tsukade,Japanese,train
Hasegawa,Japanese,train
Kitabatake,Japanese,train
Takabe,Japanese,train
Mitsuya,Japanese,train
Muruyama,Japanese,train
Itoh,Japanese,train
Minatoya,Japanese,train
Kogo,Japanese,train
Umari,Japanese,train
Higo,Japanese,train
Oshin,Japanese,train
Ieyasu,Japanese,train
Matano,Japanese,train
Okumura,Japanese,train
Amori,Japanese,train
Nagata,Japanese,train
Nishikawa,Japanese,train
Hiraoka,Japanese,train
Kawabata,Japanese,train
Yamawaki,Japanese,train
Komatsu,Japanese,train
Miyamae,Japanese,train
Yosano,Japanese,train
Matsumura,Japanese,train
Baisotei,Japanese,train
Kuga,Japanese,train
Tomori,Japanese,train
Sano,Japanese,train
Ohishi,Japanese,train
Igarashi,Japanese,train
Asanuma,Japanese,train
Okano,Japanese,train
Momotani,Japanese,train
Horri,Japanese,train
Kamachi,Japanese,train
Kyubei,Japanese,train
Kaza,Japanese,train
Arishima,Japanese,train
Masuzoe,Japanese,train
Nishi,Japanese,train
Kimura,Japanese,train
Fumihiko,Japanese,train
Taku,Japanese,train
Narato,Japanese,train
Ise,Japanese,train
Suzambo,Japanese,train
Shibukji,Japanese,train
Nanami,Japanese,train
Masuko,Japanese,train
Nagumo,Japanese,train
Shirasu,Japanese,train
Otani,Japanese,train
Kasai,Japanese,train
Onishi,Japanese,train
Ebisawa,Japanese,train
Doi,Japanese,train
Yoshizaki,Japanese,train
Akiyama,Japanese,train
Takahama,Japanese,train
Tsuchie,Japanese,train
Mitsuwa,Japanese,train
Ukiyo,Japanese,train
Mitzusaka,Japanese,train
Mashita,Japanese,train
Maruya,Japanese,train
Fukunaka,Japanese,train
Tange,Japanese,train
Ishikawa,Japanese,train
Imoo,Japanese,train
Kawate,Japanese,train
Tsujimura,Japanese,train
Naito,Japanese,train
Takagawa,Japanese,train
Takagaki,Japanese,train
Nataga,Japanese,train
Abukara,Japanese,train
Hotate,Japanese,train
Hatakeda,Japanese,train
Nishiwaki,Japanese,train
Takagi,Japanese,train
Ishihara,Japanese,train
Tsukada,Japanese,train
Hida,Japanese,train
Hino,Japanese,train
Asari,Japanese,train
Kon,Japanese,train
Yamakazi,Japanese,train
Sugawara,Japanese,train
Morri,Japanese,train
Ijiri,Japanese,train
Shigemitsu,Japanese,train
Tsuda,Japanese,train
Hori,Japanese,train
Taira,Japanese,train
Teshima,Japanese,train
Sammiya,Japanese,train
Ajibana,Japanese,train
Ueshima,Japanese,train
Mazuka,Japanese,train
Hokusai,Japanese,train
Ieyoshi,Japanese,train
Kikutake,Japanese,train
Hosokaya,Japanese,train
Akutagawa,Japanese,train
Kaminaga,Japanese,train
Nishimura,Japanese,train
Iseki,Japanese,train
Oinuma,Japanese,train
Ezakiya,Japanese,train
Dan,Japanese,train
Yamashita,Japanese,train
Matsura,Japanese,train
Takewaki,Japanese,train
Kan,Japanese,train
Hamada,Japanese,train
Ouchi,Japanese,train
Daishi,Japanese,train
Yamanouchi,Japanese,train
Ohira,Japanese,train
Hamaguchi,Japanese,train
Kuno,Japanese,train
Ogata,Japanese,train
Yanagita,Japanese,train
Kamio,Japanese,train
Joshuya,Japanese,train
Uchida,Japanese,train
Horigome,Japanese,train
Tatenaka,Japanese,train
Modegi,Japanese,train
Fukumitsu,Japanese,train
Takemitsu,Japanese,train
Kiski,Japanese,train
Sugisata,Japanese,train
Saji,Japanese,train
Urogataya,Japanese,train
Ono,Japanese,train
Murakami,Japanese,train
Toshishai,Japanese,train
Yasukawa,Japanese,train
Hayami,Japanese,train
Takashi,Japanese,train
Shidehara,Japanese,train
Fukayama,Japanese,train
Saionji,Japanese,train
Tanizaki,Japanese,train
Shimamura,Japanese,train
Kuroki,Japanese,train
Kahaya,Japanese,train
Kijimuta,Japanese,train
Noda,Japanese,train
Yokoyama,Japanese,train
Serizawa,Japanese,train
Hirata,Japanese,train
Shinozuka,Japanese,train
Tsukehara,Japanese,train
Nakajima,Japanese,train
Kenmotsu,Japanese,train
Miyahara,Japanese,train
Deushi,Japanese,train
Takei,Japanese,train
Aoki,Japanese,train
Kawatake,Japanese,train
Atshushi,Japanese,train
Soseki,Japanese,train
Kusatsu,Japanese,train
Kajiyama,Japanese,train
Sugase,Japanese,train
Ohka,Japanese,train
Ippitsusai,Japanese,train
Kentaro,Japanese,train
Egami,Japanese,train
Okazaki,Japanese,train
Mishima,Japanese,train
Umehara,Japanese,train
Miki,Japanese,train
Nakata,Japanese,train
Ogiwara,Japanese,train
Yamaguchiya,Japanese,train
Ikeda,Japanese,train
Osaragi,Japanese,train
Hayata,Japanese,train
Kikui,Japanese,train
Hatoyama,Japanese,train
Maehata,Japanese,train
Kawasie,Japanese,train
Nagai,Japanese,train
Nakayama,Japanese,train
Ohba,Japanese,train
Takaoka,Japanese,train
Sunada,Japanese,train
Shige,Japanese,train
Shimohira,Japanese,train
Shimazu,Japanese,train
Nakano,Japanese,train
Sumitimo,Japanese,train
Wakatsuki,Japanese,train
Fugunaga,Japanese,train
Hishida,Japanese,train
Idane,Japanese,train
Miyamoto,Japanese,train
Kuroda,Japanese,train
Komine,Japanese,train
Mutsu,Japanese,train
Kusuhara,Japanese,train
Shimura,Japanese,val
Nogushi,Japanese,val
Okasawa,Japanese,val
Chiba,Japanese,val
Matokai,Japanese,val
Shimedzu,Japanese,val
Ishimaru,Japanese,val
Miyajima,Japanese,val
Chino,Japanese,val
Takeshita,Japanese,val
Kawamata,Japanese,val
Yamura,Japanese,val
Okanao,Japanese,val
Hasimoto,Japanese,val
Ishinomori,Japanese,val
Sakai,Japanese,val
Tanaka,Japanese,val
Mizumaki,Japanese,val
Yamahata,Japanese,val
Kurogane,Japanese,val
Toyoshima,Japanese,val
Kurmochi,Japanese,val
Tochikura,Japanese,val
Soho,Japanese,val
Ichikawa,Japanese,val
Tani,Japanese,val
Hirase,Japanese,val
Oishi,Japanese,val
Yuasa,Japanese,val
Kanagaki,Japanese,val
Nakada,Japanese,val
Tsucgimoto,Japanese,val
Tenshin,Japanese,val
Shinko,Japanese,val
Hiranuma,Japanese,val
Asahi,Japanese,val
Konishi,Japanese,val
Numajiri,Japanese,val
